feature_1,feature_2,feature_3,feature_4
0.4967141530112327,-0.1382643011711846,0.6476885381006925,1.4539767208162442
-0.2341533747233359,-0.2341369569491805,1.5792128155073917,-1.982495706648696
-0.4694743859349521,0.5425600435859647,-0.4634176928124622,0.6864192981301951
0.2419622715660341,-1.913280244657798,-1.7249178325130328,-4.093285887569265
-1.0128311203344238,0.3142473325952739,-0.9080240755212108,-1.5871998686971067
1.465648768921554,-0.2257763004865356,0.0675282046879238,0.7616922454821204
-0.5443827245251827,0.110922589709866,-1.1509935774223028,0.7706939158472077
-0.600638689918805,-0.2916937497932768,-0.6017066122293969,0.3776261675208945
-0.0134972247379339,-1.0577109289559004,0.822544912103189,-5.24351579841778
0.2088635950047554,-1.959670123879776,-1.3281860488984305,-3.9362358968622617
0.7384665799954104,0.1713682811899705,-0.1156482823882405,1.805582590359684
-1.4785219903674274,-0.7198442083947086,-0.4606387709597875,-3.5988156087402774
0.3436182895684614,-1.763040155362734,0.324083969394795,-5.31105013676239
-0.6769220003059587,0.6116762888408679,1.030999522495951,0.3814654625309339
-0.8392175232226385,-0.3092123758512146,0.3312634314035639,-1.9617904782801252
-0.4791742378452899,-0.1856589766638171,-1.1063349740060282,-1.605197055756674
0.812525822394198,1.356240028570823,-0.0720101215803338,6.769314749973223
0.3616360250476341,-0.6451197546051243,0.3613956055084139,-0.0354462527625492
-0.0358260391099515,1.5646436558140062,-2.6197451040897444,8.063926497687085
0.0870470682381712,-0.2990073504658674,0.0917607765355023,-2.802257606057655
-0.2196718878375119,0.3571125715117464,1.477894044741516,-1.364170324154948
-0.8084936028931876,-0.5017570435845365,0.915402117702074,-3.7089093445823744
-0.5297602037670388,0.5132674331133561,0.0970775493480403,1.3518493329908394
-0.7020530938773524,-0.3276621465977682,-0.3921081531321576,-3.45849942254797
0.296120277064576,0.2610552721798893,0.0051134566424608,1.1357057806512123
-1.4153707420504142,-0.420645322765359,-0.3427145165267695,-4.552240205091755
-0.1612857116660091,0.4040508568145384,1.8861859012105304,-0.8220269412670944
0.2575503907227643,-0.0744459157661672,-1.9187712152990413,2.184020373996852
0.0602302099410264,2.463242112485286,-0.1923609647811225,8.004095064452647
-0.0347117697052433,-1.168678037619532,1.1428228145150203,-3.9663474340973286
0.7910319470430469,-0.9093874547947388,1.4027943109360992,-3.950743844026503
0.5868570938002703,2.1904556258099785,-0.9905363251306885,8.169319660558394
0.0996513650876412,-0.5034756541161992,-1.5506634310661327,0.3081021736988448
-1.0623037137261049,0.4735924306351816,-0.9194242342338032,1.7655285037046775
-0.7832532923362371,-0.3220615162056756,0.8135172173696698,-4.577072667093126
0.2274599346041294,1.307142754282428,-1.6074832345612275,6.168465225149075
0.2598827942484235,0.7818228717773104,-1.236950710878082,2.781728301622584
0.5219415656168976,0.296984673233186,0.2504928503458765,2.030792510084453
-0.6800247215784908,0.2322536971610035,0.2930724732986812,-1.67071224299902
1.8657745111447568,0.4738329209117875,-1.1913034972026486,7.000904890861355
-0.9746816702273214,0.787084603742452,1.158595579007404,-1.5673874265864014
0.9633761292443218,0.4127809269364983,0.82206015999449,4.239827861957596
-0.2453881160028705,-0.7537361643574896,-0.8895144296255233,-2.678280580418125
-0.0771017094141042,0.3411519748166439,0.276690799330019,1.4197449553277282
0.013001891877907,1.4535340771573169,-0.2646568332379561,7.3714320150553405
0.6256673477650062,-0.8571575564162826,-1.0708924980611123,0.2332269395854626
-0.2234627853258509,0.714000494092092,0.4732376245735448,1.1490093743941563
-0.846793718068405,-1.5148472246858646,-0.4465149520670211,-4.935215363803911
0.2140937441302039,-1.245738778711988,0.173180925851182,-3.096892393997901
-0.883857436201133,0.1537251059455279,0.0582087184459998,-2.507718570842305
0.3577873603482833,0.5607845263682344,1.083051243175277,2.368679108660896
-1.377669367957091,-0.9378250399151228,0.5150352672086598,-5.570063171956002
0.5150476863060479,3.852731490654721,0.570890510693167,13.152964974063693
0.9540017634932024,0.651391251305798,-0.3152692446403456,4.9364157460374125
-0.7728252145375718,-0.2368186067400088,-0.4853635478291034,-1.6888685620797443
2.3146585666735087,-1.867265192591748,0.6862601903745135,-3.2714545059923914
-0.4719318657894334,1.088950596967366,0.0642800190954627,1.1809632622984625
-0.7153037092599682,0.6795977489346758,-0.7303666317171367,1.5550110495832026
0.0455718399038137,-0.6516003476058171,2.1439440893253257,-3.373682430017138
-2.025142586657607,0.1864543147694276,-0.661786464768388,-1.9767024294423197
-0.7925207384327007,-0.114736441466899,0.5049872789804571,-1.5684828860764344
-1.2002964070557762,-0.3345012358409484,-0.4749453111609562,-3.582480443047153
1.7654542402810969,0.4049817109609555,-1.2608839543350452,6.924599514834882
2.122156197012633,1.0324652605511468,-1.5193699659540134,8.37684406876647
1.2669111491866227,-0.7076694656187807,0.4438194281462284,0.7416285268000118
-0.926930471578083,-0.0595253560618,-3.241267340069073,0.1844426873932165
-0.2525681513931603,-1.2477831819648495,1.6324113039316352,-7.311038530573137
-0.4400444866969837,0.1307405772860913,1.4412732890661155,-3.3650026817812484
1.1631637521549596,0.010233061019587,-0.9815086510479508,3.8006388126799022
0.19905969557347,-0.6002168771587947,0.0698020849900189,-1.8576469221812235
0.113517345251248,0.6621306745210467,1.586016816145352,-0.610405600906565
2.133033374656266,-1.9520877995225017,-0.1517850950355833,-0.8500943477348124
0.2809918677350326,-0.6226995198205938,-0.2081222503572752,-1.5909935082932738
-0.5893647569442115,0.8496020970210246,0.3570154859650473,0.3201516959489493
0.8995998754332507,0.3072995208766093,0.8128621188389601,2.537865036580982
-0.8289950109220723,-0.5601810401969696,0.7472936051232618,-3.4754564821248497
-0.0209015939641481,0.117327383308782,1.277664895788425,-1.559057322626205
0.5470973811700379,-0.202192652433894,-0.2176812032272203,1.804074860252804
0.8254163489880298,0.8135096360006385,1.305478807154329,2.806886640456405
0.6819529712949639,-0.310266756593456,0.3241663524884421,-0.021203734046567
0.0969959649927181,0.5951570254369136,-0.8182206832334725,4.89007096521511
-1.006017381499702,-1.2141886127877322,1.1581108735000678,-6.021048780899733
0.6241198170521551,0.6283455092642799,-0.0122467728469146,2.248268563258233
0.0758045581937263,-0.6771617115121117,0.9751197334177512,-3.002053133068772
-0.8254971967925115,-0.3213858416529934,0.4129314542756243,-3.5918079256236024
-0.8222203955664315,0.2436872114919123,0.2449665711087227,-1.6652889031369784
-0.4710383056183228,0.2320499373576363,-1.448084341497324,-0.2053062320429677
-0.718444221252436,-0.2134471517118472,0.3109075655980046,-0.9127812462888664
0.8576596232020194,-0.1599385299634271,-0.0190162079026888,0.2519904997786373
-0.0185131359923899,-0.2886586389201383,0.3227185603380895,-2.0529516926356077
0.5193465142411723,1.5327389130025777,-0.1087601484568576,6.147381638045877
0.6901439917111125,-0.4012204718858362,0.2240924818104167,-0.0348735132639056
0.0976760985488317,-0.7730097838554665,0.0245101742589427,-1.6501890374822292
1.4511436077950417,0.9592708260852068,2.1531824575115563,2.8595696734460985
0.8723206367206782,0.1833420057383517,2.1898029332176723,-0.7034339279164123
-0.8397218421807761,-0.5993926454440222,-2.123895724309807,-1.8794809180645724
-0.759132661553698,0.1503937864762076,0.3417559757771594,0.4673308997599537
0.9504238381860504,-0.5769036556624031,-0.898414671348358,1.5604705522397548
-1.3202332070206422,1.8314587658543535,1.179440120721287,1.205294110695785
-1.7131345290908775,1.3538723741654128,-0.1145398452526178,1.987704221540564
-1.594427658794367,-0.5993750229537729,0.0052436997181831,-4.945243492403495
-0.4500654714792436,0.6228499323474987,-1.0676204293825944,1.8936597984453096
0.1202956317118988,0.514438834058749,0.7116148780888898,-0.0523492043267141
-1.5341141707356225,1.277676821898509,0.3323140119795916,-0.3159984243118624
1.551151975522523,0.1156746342928586,1.1792971840638264,2.3375491512699043
2.060747924881987,1.7553408424432044,-0.2489641484790735,10.608053476527015
0.6453759495851475,1.3686315575323489,-0.9649234605801044,7.047621492345884
1.0584244868495878,-1.7587394864231145,-1.183258512665775,-4.015343150664492
-0.2694068344445577,0.7175422557959623,1.502357052096028,0.1855508268225188
1.6286155455712918,-1.3801014582148914,-1.7033824393551549,0.7647614569564456
0.3840654489393073,-0.0326947480940931,-2.0674421000398766,2.648368714123424
-1.3044695005048532,0.6696725488300385,0.3665982460968482,-1.9063993869437947
-0.5138669173366935,-1.0592135218889516,-0.0626790972731718,-3.1875529825658315
-0.9857260463355436,0.5040465155178444,-0.5302576183724408,-0.7219277600074576
-0.1070303599545578,-1.035242322419374,-0.553649305347182,-3.964016274408905
1.9647251329163893,0.0352635519717286,-0.6997255079925856,4.948946340474772
-0.1123280496908298,-0.2209695995332229,0.6141667000434252,-0.7442238879774485
-0.5305011476105275,-0.57581824064468,-0.275051697151644,-4.815326484739035
-1.5151910621985525,1.366874267444525,1.6449677135012837,-0.8237630751211923
0.5765569630557664,0.3112501545435361,3.0788808084552377,0.1275584927214801
-0.1279175914807665,-0.9555404406004258,-1.6064463202575725,-1.3125465486380152
-0.7563507452843033,-1.4222537095976742,-0.6465728842425266,-6.214437738733498
1.6871416350725648,0.8816397569494505,-0.0079726413166173,7.507119321200124
0.0773683076476183,-0.8612842013282637,1.5231240772696573,-3.4133300222745526
-1.0372461543264564,-0.1903386780836082,-0.8756182533847572,-3.1526898204833165
0.9261775475316414,1.9094166404701305,-1.3985675738191412,9.542141826983386
-0.6506425691218269,-0.487125383764696,-0.5923939242388692,-3.034258134978689
0.0485216279448269,-0.8309501164110378,0.2704568257798388,-2.7165020285724357
-0.2389480468664097,-0.907563662041598,-0.5767713305683327,-1.8684245234635244
0.5009171876243808,-0.977555244798551,0.0993323054292258,-1.2787765412043286
-1.6694052811213718,0.543360192379935,-0.6626237589458467,-0.4755075575639323
-0.7632591565425169,-1.804882100664519,-1.6275424378831629,-5.265537230534045
0.2597225017214818,-0.9043166251044086,0.6385924587773739,-4.493617392916596
-0.0660797986473165,-1.211016199762457,-0.6518361078021592,-3.06597341746343
-0.8604133652839524,-0.3845555442298253,1.0062928092144403,-4.45767804199497
0.8356921120651418,-1.129706854657618,0.5298041779152828,-0.805971897099953
-2.4716445001272893,-0.7968952554704768,0.57707212718054,-8.114092279889542
0.3711458733713088,-0.6039851867158206,0.0865897874728999,-1.3119308362698234
1.1677820616598074,0.2544208433012131,0.3376026620752022,2.349347025025585
-0.4876062240724935,-0.4325581878196209,0.3944521423782968,-3.0883236348024097
0.2897748568964129,2.075400798645439,0.8711247034316923,5.608603874129608
1.2012139221639448,-0.4080753730215514,-2.038124535177854,2.2082399495236853
-1.870791921025856,-0.3515134840413086,0.0184183791895517,-3.138105361089906
0.3269273737641626,-0.2191005288088642,0.8294055811834892,-3.043987729089641
0.2356145581085659,0.7708651938869668,-1.4785862457798415,5.406164986864804
0.3384964074944141,-0.4152879139008013,0.6327818661062848,1.0690400649845353
0.1818662550584951,0.248220586300336,-0.4593608995402441,0.7179107990934509
0.8303358165442456,-0.8560838259088672,0.0715662372193924,-1.4568035286226193
0.4789798257463918,0.3336621052869483,1.0375399442578992,0.4113896242409822
-0.2698749352933712,-0.9787637157823074,-0.4442932600761116,-2.654447264812701
0.7569886166453519,-0.9221653241776254,0.8696059201056602,-0.7664868005428818
0.4134349032237008,1.876795812558066,-0.773789199103573,5.986391739913756
-1.7787202489042786,1.496044311489183,0.6543656563540577,0.2207421093944788
0.2799686263198203,-1.1254890472983765,2.4457519796168263,-5.133060686897088
0.1093947946048928,0.725766623898692,0.4810092317367132,2.13896425344828
-0.7904744554453119,0.4714683571359957,1.8820244964750337,-0.7031482898026924
1.593186626639397,-0.5112156764311852,-0.9896048202585808,2.5165441241441715
0.0557249122886946,1.0941915184709483,-1.6924646297148194,6.616039329165669
-0.1580078985789894,-0.42688106994742,-1.0121043752601675,-2.2394113036058405
0.8231705839619146,0.0733179671884038,-1.289960899741054,1.8611771971664783
-0.3357846992901282,1.669021525289393,-0.2595913513636048,3.09194357553342
-0.2457430640859443,-0.2727235697476705,-2.696886642941572,1.3329349390088594
-0.2309345302086779,0.6962063648134184,1.8489560949453447,0.9043589686253116
-0.2688886905548305,-1.1065259087416703,2.5733598032498604,-6.371496476570044
0.0139292919129462,-0.0241250871100032,0.1980847607678549,-0.3869618501959149
-0.5736620068802363,-0.5468589412403921,-0.0327532702159983,-3.298572338399415
-0.7128457826771644,0.1064302276918968,-0.2549772174208553,0.6525693237249057
-2.650969808393012,1.0915068519224618,1.246085192497629,-5.346894485924417
-0.3426875940803487,-0.3714408659957914,-1.4075116947178212,-1.170002779021126
-1.1105758454658288,1.7522704434236227,0.9356783931474612,3.3715363411859087
0.7216720640432351,-1.1290517712172292,-0.5245202662797737,-0.9299163580575256
-1.2221278088919454,0.7129984301723881,-0.240325398158135,-0.4397557366581892
0.7109599682034915,0.4442633114860397,-0.3609661658190799,4.275005840048431
-1.081063327599897,0.6159356069442637,0.5931012579683838,-1.216967531649377
0.326133022242118,-1.251113576385303,0.924027019206901,-4.210003840321562
-0.5227230205190395,1.0490092258368893,-0.7043436905427592,1.3974640306517885
-1.5566291735239035,0.6060099513456396,-1.280429352496283,1.7399950414697591
-2.081929407883722,1.6964563682900382,0.2110174672026184,0.61777971002966
-0.5449190868089497,0.3991361143520708,-0.0376347024248483,1.248506753879683
0.1142276486620396,0.1503017614618776,-0.3636122122138558,0.9860271702025004
0.3078017688920592,-1.7101683926566256,-1.348185422105713,-2.42345212405733
0.1708654381279418,-0.1839833363526791,0.0184339330653931,0.1189286394941242
-0.5397596803093615,-0.7783047254023127,0.1958452550976815,-4.588651569538374
0.4082527557144718,-1.7025836042378404,1.0291556373256436,-4.847803456197177
0.2560297343138756,0.982690983945514,1.6654744444625766,2.809028041019847
-1.8408742313316453,-1.2795769667357015,-0.6248185776956788,-6.869569734963882
0.517659020469123,-0.7257438131534656,0.1867667644770783,-2.084063095352552
-0.6115178029919482,-1.4066610968482225,-0.9232332461109044,-5.871470256033992
-0.9758732529773329,1.0536417966078395,-0.949398888831943,4.790959837538187
0.4933179008808892,0.1848361236948739,-0.8583577801812136,3.099811832436605
-0.5756378262377739,0.1220098146453614,2.5600845382687947,-3.4413906465329083
1.1492733262856758,-0.7031764251258874,-0.0349884904969617,1.994806503326161
-0.6269670577877674,1.8124485579969287,0.7077519354554754,2.9131928470655084
0.632407739055521,0.97255444962673,0.6218099622171964,1.9904441448835788
-0.7271371758248686,-0.2475186355515047,-0.0744334291000462,-1.501724731653527
0.1777010009332538,-1.3353443587101013,0.3801978510059632,-3.420243179985937
0.5597904479310398,1.0807807255546218,0.8339221545489041,3.9871809972054777
-0.070165711458647,-1.6609609335159914,0.4296182191325858,-5.345144755434743
1.399355436586002,0.9246336829127688,0.0596303699201741,4.866044774284562
0.6982233136135899,0.3934853854217496,0.8951932200277323,2.3168813651466658
1.0495527153193351,-0.535235211560568,1.3173940656343257,-0.6263946649849598
2.075260872625265,-0.6891878180895679,1.7359638031652491,0.5449052712792261
-0.6514180036144483,-0.4838858340543215,-0.3203473081943201,-2.0099802547956247
0.5228354880354996,-0.573700003938579,-0.0243545922609828,1.491195915128109
1.7275431701007111,0.4363236696740321,0.0380034781682002,4.84608519777358
0.6135179727304166,-1.0227925651984056,-0.2573765374233451,-3.252549286588628
0.3992231226052792,0.647195939702741,-0.483186462299374,4.797207289908188
